"original_disk_num";"patch_disk_num";"i_disks_script_disk";"script_num";"original_basic_line";"patch_basic_line";"original_string_num";"patch_string_num";"japanese_text";"patch_source_text";"english_text";"disk_mapping_status";"match_status";"match_method";"match_reason";"linked_original_key";"linked_patch_key"
"disk36";"disk36";"disk36";"NO73";"10040";"10040";"88";"88";"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。";"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。";"";"same_disk";"matched_empty";"source_sequence_alignment";"exact_source_and_coordinates";"disk36/NO73/10040/88";"disk36/NO73/10040/88"
"disk36";"";"disk36";"NO73";"10049";"";"89";"";"A:";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk36/NO73/10049/89";""
"disk36";"disk36";"disk36";"NO73";"10070";"10070";"90";"90";"ドライブ１のディスクが違います。";"ドライブ１のディスクが違います。";"Incorrect disk in Drive 1.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk36/NO73/10070/90";"disk36/NO73/10070/90"
"disk36";"disk36";"disk36";"NO73";"10110";"10110";"91";"91";"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。";"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。";"";"same_disk";"matched_empty";"source_sequence_alignment";"exact_source_and_coordinates";"disk36/NO73/10110/91";"disk36/NO73/10110/91"
"disk36";"";"disk36";"NO73";"10120";"";"92";"";"A:";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk36/NO73/10120/92";""
"disk36";"disk36";"disk36";"NO73";"10150";"10150";"93";"93";"ドライブ１のディスクが違います。";"ドライブ１のディスクが違います。";"Incorrect disk in Drive 1.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk36/NO73/10150/93";"disk36/NO73/10150/93"
"disk36";"disk36";"disk36";"NO74";"900";"900";"0";"0";"デビッドが話す。";"デビッドが話す。";"David spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk36/NO74/900/0";"disk36/NO74/900/0"
"disk36";"disk36";"disk36";"NO74";"900";"900";"1";"1";"スシャ−ナが話す。";"スシャ－ナが話す。";"Susanna spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/900/1";"disk36/NO74/900/1"
"disk36";"disk36";"disk36";"NO74";"900";"900";"2";"2";"クラ−クが話す。";"クラ－クが話す。";"Clark spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/900/2";"disk36/NO74/900/2"
"disk36";"disk36";"disk36";"NO74";"900";"900";"3";"3";"ヴィンスが話す。";"ヴィンスが話す。";"Vince spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk36/NO74/900/3";"disk36/NO74/900/3"
"disk36";"disk36";"disk36";"NO74";"900";"900";"4";"4";"コ−ナ−が話す。";"コ－ナ－が話す。";"Connors spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/900/4";"disk36/NO74/900/4"
"disk36";"disk36";"disk36";"NO74";"1000";"1000";"5";"5";"その夜、デビッドのアパ−トにコ−ナ−から電話がかかった。";"その夜、デビッドのアパ－トにコ－ナ－から電話がかかった。";"That night, Connors made a phone call to David's apartment.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1000/5";"disk36/NO74/1000/5"
"disk36";"disk36";"disk36";"NO74";"1010";"1010";"6";"6";"電話の相手がコ−ナ−だと知ると、スシャ−ナがデビッドに代わって受話器をとつた。";"電話の相手がコ－ナ－だと知ると、スシャ－ナがデビッドに代わって受話器をとつた。";"Once she learned who it was, Susanna answered the phone on David's behalf.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1010/6";"disk36/NO74/1010/6"
"disk36";"disk36";"disk36";"NO74";"1030";"1030";"7";"7";"コ−ナ−が話す。";"コ－ナ－が話す。";"Connors spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1030/7";"disk36/NO74/1030/7"
"disk36";"disk36";"disk36";"NO74";"1200";"1200";"8";"8";"コ−ナ−「スシャ−ナさんですか、私はデビッドさんのフアンだから事前にあの話を確かめただけで、感謝されても、まさか訴えられるなんて思いませんでしたよ」";"コ－ナ－「スシャ－ナさんですか、私はデビッドさんのフアンだから事前にあの話を確かめただけで、感謝されても、まさか訴えられるなんて思いませんでしたよ」";"Connors: Ah, Ms. Susanna... I originally contacted Mr. David because, as his fan, I wanted to confirm some details with him in person. I never thought you'd end up threatening to sue...";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1200/8";"disk36/NO74/1200/8"
"disk36";"disk36";"disk36";"NO74";"1210";"1210";"9";"9";"コ−ナ−「あの後、あの方と相談したら、スシャ−ナさんとデビッドさんに直接会ってお話をしたいと言っています。どうしますか」";"コ－ナ－「あの後、あの方と相談したら、スシャ－ナさんとデビッドさんに直接会ってお話をしたいと言っています。どうしますか」";"Connors: After our conversation, I contacted that person, and they said they wanted to meet the two of you. What should I tell them?";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1210/9";"disk36/NO74/1210/9"
"disk36";"disk36";"disk36";"NO74";"1220";"1220";"10";"10";"スシャ−ナ「その方の名前と職業を言って頂けませんか、あんな話をまじめに言う方と会うのですから・・・」";"スシャ－ナ「その方の名前と職業を言って頂けませんか、あんな話をまじめに言う方と会うのですから・・・」";"Susanna: Won't you tell us the name and occupation of this mysterious person? I don't like meeting someone I know nothing of.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1220/10";"disk36/NO74/1220/10"
"disk36";"disk36";"disk36";"NO74";"1230";"1230";"11";"11";"コ−ナ−「その方が貴方達と会った時に話すそうで、それまでは言えません。それに私も一緒に同行しますから心配するような事はありません」";"コ－ナ－「その方が貴方達と会った時に話すそうで、それまでは言えません。それに私も一緒に同行しますから心配するような事はありません」";"Connors: I'm afraid you'll have to find out once you see them. Besides, I'll be coming as well. You have nothing to worry about.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1230/11";"disk36/NO74/1230/11"
"disk36";"disk36";"disk36";"NO74";"1240";"1240";"12";"12";"スシャ−ナ「それで会う場所と時間は・・・」";"スシャ－ナ「それで会う場所と時間は・・・」";"Susanna: ...Alright then. Tell me where and when.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1240/12";"disk36/NO74/1240/12"
"disk36";"disk36";"disk36";"NO74";"1250";"1250";"13";"13";"コ−ナ−「会う場所と時間はその日の朝に連絡するそうで、私が９時にそちらまで迎えに行った時にお伝えします。あの方は、とても忙しい方でその日にならないと無理なようで」";"コ－ナ－「会う場所と時間はその日の朝に連絡するそうで、私が９時にそちらまで迎えに行った時にお伝えします。あの方は、とても忙しい方でその日にならないと無理なようで」";"Connors: They're going to tell us the day of the meeting. I'm supposed to pick you up at 9 and follow instructions. They're always busy so they can't really arrange a meeting that easily.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1250/13";"disk36/NO74/1250/13"
"disk36";"disk36";"disk36";"NO74";"1260";"1260";"14";"14";"スシャ−ナ「それは少し変だと思いません。私達に会いたいと言って場所も決めていないなんて・・・気味が悪いわ」";"スシャ－ナ「それは少し変だと思いません。私達に会いたいと言って場所も決めていないなんて・・・気味が悪いわ」";"Susanna: Isn't that strange? They want to meet us but won't even tell us where... Very sketchy.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1260/14";"disk36/NO74/1260/14"
"disk36";"disk36";"disk36";"NO74";"1270";"1270";"15";"15";"コ−ナ−「私もそう思ったのですが、相手はそれで貴方達が来ないと言うのなら無理に会う必要がないからと言っていました。どうしますか」";"コ－ナ－「私もそう思ったのですが、相手はそれで貴方達が来ないと言うのなら無理に会う必要がないからと言っていました。どうしますか」";"Connors: I'm inclined to agree, but they said there's no point in telling us more unless you're sure about meeting them. So, what will it be?";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1270/15";"disk36/NO74/1270/15"
"disk36";"disk36";"disk36";"NO74";"1280";"1280";"16";"16";"スシャ−ナ「少し待って下さい。デビッドに相談してからでないと決められませんから・・・」";"スシャ－ナ「少し待って下さい。デビッドに相談してからでないと決められませんから・・・」";"Susanna: Hold on. I can't make the choice for David.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1280/16";"disk36/NO74/1280/16"
"disk36";"disk36";"disk36";"NO74";"1290";"1290";"17";"17";"デビッドは魔王の事をはっきりさせたかったので、スシャ−ナに行くと返事をさせた。";"デビッドは魔王の事をはっきりさせたかったので、スシャ－ナに行くと返事をさせた。";"David wanted to know more about the Devil King, so he let Susanna know he agreed.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1290/17";"disk36/NO74/1290/17"
"disk36";"disk36";"disk36";"NO74";"1300";"1300";"18";"18";"スシャ−ナ「行く事にしたわ。でも変な真似をするようだったら本気で貴方達を訴えますから、そのつもりでいてください」";"スシャ－ナ「行く事にしたわ。でも変な真似をするようだったら本気で貴方達を訴えますから、そのつもりでいてください」";"Susanna: We're going. You'd better not be trying anything strange, or we're going to sue the hell out of you and your mystery friend. Are we clear?";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1300/18";"disk36/NO74/1300/18"
"disk36";"disk36";"disk36";"NO74";"1310";"1310";"19";"19";"受話器を置いたスシャ−ナは心配そうな顔をしている。";"受話器を置いたスシャ－ナは心配そうな顔をしている。";"Susanna put down the receiver. She looked worried.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1310/19";"disk36/NO74/1310/19"
"disk36";"disk36";"disk36";"NO74";"1500";"1500";"20";"20";"スシャ−ナ「もし相手が北の王の血を継ぐ者だったら、私達は仕掛けられたワナに入って行くのと同じよ。コ−ナ−の話も初めから仕組まれたワナだったりして・・・」";"スシャ－ナ「もし相手が北の王の血を継ぐ者だったら、私達は仕掛けられたワナに入って行くのと同じよ。コ－ナ－の話も初めから仕組まれたワナだったりして・・・」";"Susanna: If this person is a descendant of the King of the North, we'd be walking right into a trap. This could all be one big set-up...";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk36/NO74/1500/20";"disk36/NO74/1500/20"
